"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Moviment","Nacionalitat","Nombre"
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Baixa","Espanyols",338
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Baixa","Espanyols",434
2020,10,"Sant Martí",71,"Provençals del Poblenou","Baixa","Espanyols",479
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Baixa","Espanyols",624
2020,10,"Sant Martí",73,"la Verneda i la Pau","Baixa","Espanyols",590
2020,1,"Ciutat Vella",1,"el Raval","Baixa","Estrangers",3629
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Baixa","Estrangers",1413
2020,1,"Ciutat Vella",3,"la Barceloneta","Baixa","Estrangers",819
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Baixa","Estrangers",1334
2020,2,"Eixample",5,"el Fort Pienc","Baixa","Estrangers",945
2020,2,"Eixample",6,"la Sagrada Família","Baixa","Estrangers",1611
2020,2,"Eixample",7,"la Dreta de l'Eixample","Baixa","Estrangers",1275
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Baixa","Estrangers",1274
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Baixa","Estrangers",1518
2020,2,"Eixample",10,"Sant Antoni","Baixa","Estrangers",1177
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Baixa","Estrangers",1687
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Baixa","Estrangers",16
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Baixa","Estrangers",486
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Baixa","Estrangers",257
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Baixa","Estrangers",498
2020,3,"Sants-Montjuïc",16,"la Bordeta","Baixa","Estrangers",288
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Baixa","Estrangers",518
2020,3,"Sants-Montjuïc",18,"Sants","Baixa","Estrangers",1055
2020,4,"Les Corts",19,"les Corts","Baixa","Estrangers",637
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Baixa","Estrangers",363
2020,4,"Les Corts",21,"Pedralbes","Baixa","Estrangers",166
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Baixa","Estrangers",39
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Baixa","Estrangers",317
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Baixa","Estrangers",145
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Baixa","Estrangers",329
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Baixa","Estrangers",670
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Baixa","Estrangers",551
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Baixa","Estrangers",281
2020,6,"Gràcia",29,"el Coll","Baixa","Estrangers",157
2020,6,"Gràcia",30,"la Salut","Baixa","Estrangers",217
2020,6,"Gràcia",31,"la Vila de Gràcia","Baixa","Estrangers",1384
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Baixa","Estrangers",721
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Baixa","Estrangers",515
2020,7,"Horta-Guinardó",34,"Can Baró","Baixa","Estrangers",166
2020,7,"Horta-Guinardó",35,"el Guinardó","Baixa","Estrangers",697
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Baixa","Estrangers",76
2020,7,"Horta-Guinardó",37,"el Carmel","Baixa","Estrangers",622
2020,7,"Horta-Guinardó",38,"la Teixonera","Baixa","Estrangers",281
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Baixa","Estrangers",163
2020,7,"Horta-Guinardó",40,"Montbau","Baixa","Estrangers",88
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Baixa","Estrangers",61
2020,7,"Horta-Guinardó",42,"la Clota","Baixa","Estrangers",9
2020,7,"Horta-Guinardó",43,"Horta","Baixa","Estrangers",547
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Baixa","Estrangers",493
2020,8,"Nou Barris",45,"Porta","Baixa","Estrangers",659
2020,8,"Nou Barris",46,"el Turó de la Peira","Baixa","Estrangers",386
2020,8,"Nou Barris",47,"Can Peguera","Baixa","Estrangers",21
2020,8,"Nou Barris",48,"la Guineueta","Baixa","Estrangers",174
2020,8,"Nou Barris",49,"Canyelles","Baixa","Estrangers",54
2020,8,"Nou Barris",50,"les Roquetes","Baixa","Estrangers",449
2020,8,"Nou Barris",51,"Verdun","Baixa","Estrangers",320
