,Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Import_Euros 
42,2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",44,15750
41,2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,17001
40,2018,1,Ciutat Vella,3,la Barceloneta,42,12567
39,2018,1,Ciutat Vella,3,la Barceloneta,41,10891
38,2018,1,Ciutat Vella,3,la Barceloneta,40,13150
37,2018,1,Ciutat Vella,3,la Barceloneta,39,12579
36,2018,1,Ciutat Vella,3,la Barceloneta,38,11287
35,2018,1,Ciutat Vella,3,la Barceloneta,37,11938
34,2018,1,Ciutat Vella,3,la Barceloneta,36,12161
48,2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",50,12332
532,2018,6,Gràcia,31,Vila de Gràcia,35,21674
132,2018,2,Eixample,7,la Dreta de l'Eixample,79,24868
134,2018,2,Eixample,7,la Dreta de l'Eixample,81,24851
230,2018,3,Sants-Montjuïc,11,el Poble Sec,4,13848
229,2018,3,Sants-Montjuïc,11,el Poble Sec,3,11128
228,2018,3,Sants-Montjuïc,11,el Poble Sec,2,12400
227,2018,3,Sants-Montjuïc,11,el Poble Sec,1,13704
226,2018,2,Eixample,10,Sant Antoni,173,15835
225,2018,2,Eixample,10,Sant Antoni,172,14689
224,2018,2,Eixample,10,Sant Antoni,171,14511
223,2018,2,Eixample,10,Sant Antoni,170,15645
222,2018,2,Eixample,10,Sant Antoni,169,15775
221,2018,2,Eixample,10,Sant Antoni,168,16843
220,2018,2,Eixample,10,Sant Antoni,167,16940
219,2018,2,Eixample,10,Sant Antoni,166,15793
218,2018,2,Eixample,10,Sant Antoni,165,17060
217,2018,2,Eixample,10,Sant Antoni,164,17510
216,2018,2,Eixample,10,Sant Antoni,163,17558
215,2018,2,Eixample,10,Sant Antoni,162,15181
214,2018,2,Eixample,10,Sant Antoni,161,16743
213,2018,2,Eixample,10,Sant Antoni,160,18409
212,2018,2,Eixample,10,Sant Antoni,159,17110
211,2018,2,Eixample,10,Sant Antoni,158,17076
210,2018,2,Eixample,10,Sant Antoni,157,14945
209,2018,2,Eixample,10,Sant Antoni,156,16846
208,2018,2,Eixample,10,Sant Antoni,155,15692
207,2018,2,Eixample,10,Sant Antoni,154,14276
206,2018,2,Eixample,10,Sant Antoni,153,18000
205,2018,2,Eixample,10,Sant Antoni,152,19084
204,2018,2,Eixample,10,Sant Antoni,151,16557
203,2018,2,Eixample,10,Sant Antoni,150,15742
202,2018,2,Eixample,9,la Nova Esquerra de l'Eixample,149,17976
231,2018,3,Sants-Montjuïc,11,el Poble Sec,5,12582
232,2018,3,Sants-Montjuïc,11,el Poble Sec,6,12239
233,2018,3,Sants-Montjuïc,11,el Poble Sec,7,12109
234,2018,3,Sants-Montjuïc,11,el Poble Sec,8,12564
264,2018,3,Sants-Montjuïc,13,la Marina de Port,38,9765
263,2018,3,Sants-Montjuïc,13,la Marina de Port,37,13403
262,2018,3,Sants-Montjuïc,13,la Marina de Port,36,14925
261,2018,3,Sants-Montjuïc,13,la Marina de Port,35,13188
260,2018,3,Sants-Montjuïc,13,la Marina de Port,34,12649
259,2018,3,Sants-Montjuïc,13,la Marina de Port,33,9723
258,2018,3,Sants-Montjuïc,13,la Marina de Port,32,11278
257,2018,3,Sants-Montjuïc,13,la Marina de Port,31,12258
256,2018,3,Sants-Montjuïc,13,la Marina de Port,30,13166
255,2018,3,Sants-Montjuïc,13,la Marina de Port,29,12058
254,2018,3,Sants-Montjuïc,13,la Marina de Port,28,15252
253,2018,3,Sants-Montjuïc,13,la Marina de Port,27,13652
252,2018,3,Sants-Montjuïc,13,la Marina de Port,26,13888
251,2018,3,Sants-Montjuïc,12,la Marina del Prat Vermell,25,10139
201,2018,2,Eixample,9,la Nova Esquerra de l'Eixample,148,18433
250,2018,3,Sants-Montjuïc,11,el Poble Sec,24,12048
248,2018,3,Sants-Montjuïc,11,el Poble Sec,22,13251
247,2018,3,Sants-Montjuïc,11,el Poble Sec,21,14306
246,2018,3,Sants-Montjuïc,11,el Poble Sec,20,14433
245,2018,3,Sants-Montjuïc,11,el Poble Sec,19,11614
244,2018,3,Sants-Montjuïc,11,el Poble Sec,18,11597
243,2018,3,Sants-Montjuïc,11,el Poble Sec,17,10696
242,2018,3,Sants-Montjuïc,11,el Poble Sec,16,10657
241,2018,3,Sants-Montjuïc,11,el Poble Sec,15,11586
240,2018,3,Sants-Montjuïc,11,el Poble Sec,14,10931
239,2018,3,Sants-Montjuïc,11,el Poble Sec,13,11485
238,2018,3,Sants-Montjuïc,11,el Poble Sec,12,11468
237,2018,3,Sants-Montjuïc,11,el Poble Sec,11,9839
236,2018,3,Sants-Montjuïc,11,el Poble Sec,10,11926
235,2018,3,Sants-Montjuïc,11,el Poble Sec,9,13108
249,2018,3,Sants-Montjuïc,11,el Poble Sec,23,11519
133,2018,2,Eixample,7,la Dreta de l'Eixample,80,25724
200,2018,2,Eixample,9,la Nova Esquerra de l'Eixample,147,16302
198,2018,2,Eixample,9,la Nova Esquerra de l'Eixample,145,17371
163,2018,2,Eixample,9,la Nova Esquerra de l'Eixample,110,18333
162,2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,109,24730
161,2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,108,24789
160,2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,107,22517
159,2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,106,21128
158,2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,105,16944
157,2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,104,21095
156,2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,103,16527
155,2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,102,22416
154,2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,101,18729
153,2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,100,19652
152,2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,99,19920
151,2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,98,18168
150,2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,97,17381
149,2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,96,17922
148,2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,95,19232
147,2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,94,19765
146,2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,93,19949
145,2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,92,18579
144,2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,91,20298
143,2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,90,17973
142,2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,89,20322
141,2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,88,21130
140,2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,87,20372
139,2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,86,22469
138,2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,85,20831
137,2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,84,21244
136,2018,2,Eixample,7,la Dreta de l'Eixample,83,30898
135,2018,2,Eixample,7,la Dreta de l'Eixample,82,22832
164,2018,2,Eixample,9,la Nova Esquerra de l'Eixample,111,18979
165,2018,2,Eixample,9,la Nova Esquerra de l'Eixample,112,22509
166,2018,2,Eixample,9,la Nova Esquerra de l'Eixample,113,22474
167,2018,2,Eixample,9,la Nova Esquerra de l'Eixample,114,18723
197,2018,2,Eixample,9,la Nova Esquerra de l'Eixample,144,18194
196,2018,2,Eixample,9,la Nova Esquerra de l'Eixample,143,17998
195,2018,2,Eixample,9,la Nova Esquerra de l'Eixample,142,15481
194,2018,2,Eixample,9,la Nova Esquerra de l'Eixample,141,16608
193,2018,2,Eixample,9,la Nova Esquerra de l'Eixample,140,17905
192,2018,2,Eixample,9,la Nova Esquerra de l'Eixample,139,16303
191,2018,2,Eixample,9,la Nova Esquerra de l'Eixample,138,18727
190,2018,2,Eixample,9,la Nova Esquerra de l'Eixample,137,15796
189,2018,2,Eixample,9,la Nova Esquerra de l'Eixample,136,19060
188,2018,2,Eixample,9,la Nova Esquerra de l'Eixample,135,15383
187,2018,2,Eixample,9,la Nova Esquerra de l'Eixample,134,17640
186,2018,2,Eixample,9,la Nova Esquerra de l'Eixample,133,18762
185,2018,2,Eixample,9,la Nova Esquerra de l'Eixample,132,17365
184,2018,2,Eixample,9,la Nova Esquerra de l'Eixample,131,17565
199,2018,2,Eixample,9,la Nova Esquerra de l'Eixample,146,17774
183,2018,2,Eixample,9,la Nova Esquerra de l'Eixample,130,26152
181,2018,2,Eixample,9,la Nova Esquerra de l'Eixample,128,17171
180,2018,2,Eixample,9,la Nova Esquerra de l'Eixample,127,17824
179,2018,2,Eixample,9,la Nova Esquerra de l'Eixample,126,20251
178,2018,2,Eixample,9,la Nova Esquerra de l'Eixample,125,18614
177,2018,2,Eixample,9,la Nova Esquerra de l'Eixample,124,20233
176,2018,2,Eixample,9,la Nova Esquerra de l'Eixample,123,20102
175,2018,2,Eixample,9,la Nova Esquerra de l'Eixample,122,21954
174,2018,2,Eixample,9,la Nova Esquerra de l'Eixample,121,19833
173,2018,2,Eixample,9,la Nova Esquerra de l'Eixample,120,18269
172,2018,2,Eixample,9,la Nova Esquerra de l'Eixample,119,19569
171,2018,2,Eixample,9,la Nova Esquerra de l'Eixample,118,21076
170,2018,2,Eixample,9,la Nova Esquerra de l'Eixample,117,19702
169,2018,2,Eixample,9,la Nova Esquerra de l'Eixample,116,21981
168,2018,2,Eixample,9,la Nova Esquerra de l'Eixample,115,16952
182,2018,2,Eixample,9,la Nova Esquerra de l'Eixample,129,18359
266,2018,3,Sants-Montjuïc,14,la Font de la Guatlla,40,16966
533,2018,6,Gràcia,31,Vila de Gràcia,36,19751
535,2018,6,Gràcia,31,Vila de Gràcia,38,17939
899,2018,9,Sant Andreu,62,el Congrés i els Indians,75,13820
898,2018,9,Sant Andreu,62,el Congrés i els Indians,74,14391
897,2018,9,Sant Andreu,61,la Sagrera,73,14847
896,2018,9,Sant Andreu,61,la Sagrera,72,11932
895,2018,9,Sant Andreu,61,la Sagrera,71,13935
894,2018,9,Sant Andreu,61,la Sagrera,70,11716
893,2018,9,Sant Andreu,61,la Sagrera,69,15385
892,2018,9,Sant Andreu,61,la Sagrera,68,15811
891,2018,9,Sant Andreu,61,la Sagrera,67,13883
890,2018,9,Sant Andreu,61,la Sagrera,66,16205
889,2018,9,Sant Andreu,61,la Sagrera,65,14398
888,2018,9,Sant Andreu,61,la Sagrera,64,15654
887,2018,9,Sant Andreu,61,la Sagrera,63,16495
886,2018,9,Sant Andreu,61,la Sagrera,62,13911
885,2018,9,Sant Andreu,61,la Sagrera,61,16254
884,2018,9,Sant Andreu,61,la Sagrera,60,15125
883,2018,9,Sant Andreu,61,la Sagrera,59,14152
882,2018,9,Sant Andreu,61,la Sagrera,58,15943
881,2018,9,Sant Andreu,61,la Sagrera,57,13573
880,2018,9,Sant Andreu,61,la Sagrera,56,15884
879,2018,9,Sant Andreu,61,la Sagrera,55,13308
878,2018,9,Sant Andreu,60,Sant Andreu,54,16597
877,2018,9,Sant Andreu,60,Sant Andreu,53,17458
876,2018,9,Sant Andreu,60,Sant Andreu,52,15495
875,2018,9,Sant Andreu,60,Sant Andreu,51,16433
874,2018,9,Sant Andreu,60,Sant Andreu,50,16666
873,2018,9,Sant Andreu,60,Sant Andreu,49,14531
872,2018,9,Sant Andreu,60,Sant Andreu,48,15161
871,2018,9,Sant Andreu,60,Sant Andreu,47,16990
900,2018,9,Sant Andreu,62,el Congrés i els Indians,76,14082
870,2018,9,Sant Andreu,60,Sant Andreu,46,16434
901,2018,9,Sant Andreu,62,el Congrés i els Indians,77,14652
903,2018,9,Sant Andreu,62,el Congrés i els Indians,79,15414
932,2018,10,Sant Martí,64,Camp de l'Arpa del Clot,12,16116
931,2018,10,Sant Martí,64,Camp de l'Arpa del Clot,11,16673
930,2018,10,Sant Martí,64,Camp de l'Arpa del Clot,10,14927
929,2018,10,Sant Martí,64,Camp de l'Arpa del Clot,9,16105
928,2018,10,Sant Martí,64,Camp de l'Arpa del Clot,8,16710
927,2018,10,Sant Martí,64,Camp de l'Arpa del Clot,7,20027
926,2018,10,Sant Martí,64,Camp de l'Arpa del Clot,6,15979
925,2018,10,Sant Martí,64,Camp de l'Arpa del Clot,5,15639
924,2018,10,Sant Martí,64,Camp de l'Arpa del Clot,4,14772
923,2018,10,Sant Martí,64,Camp de l'Arpa del Clot,3,14824
922,2018,10,Sant Martí,64,Camp de l'Arpa del Clot,2,14320
921,2018,10,Sant Martí,64,Camp de l'Arpa del Clot,1,13823
920,2018,9,Sant Andreu,61,la Sagrera,156,14676
919,2018,9,Sant Andreu,63,Navas,95,14507
918,2018,9,Sant Andreu,63,Navas,94,15086
917,2018,9,Sant Andreu,63,Navas,93,15219
916,2018,9,Sant Andreu,63,Navas,92,14750
915,2018,9,Sant Andreu,63,Navas,91,14521
914,2018,9,Sant Andreu,63,Navas,90,14551
913,2018,9,Sant Andreu,63,Navas,89,14369
912,2018,9,Sant Andreu,63,Navas,88,14425
911,2018,9,Sant Andreu,63,Navas,87,16007
910,2018,9,Sant Andreu,63,Navas,86,14969
909,2018,9,Sant Andreu,63,Navas,85,14905
908,2018,9,Sant Andreu,63,Navas,84,16607
907,2018,9,Sant Andreu,63,Navas,83,14885
906,2018,9,Sant Andreu,62,el Congrés i els Indians,82,14381
905,2018,9,Sant Andreu,62,el Congrés i els Indians,81,14811
904,2018,9,Sant Andreu,62,el Congrés i els Indians,80,14878
902,2018,9,Sant Andreu,62,el Congrés i els Indians,78,14373
869,2018,9,Sant Andreu,60,Sant Andreu,45,15470
868,2018,9,Sant Andreu,60,Sant Andreu,44,15456
867,2018,9,Sant Andreu,60,Sant Andreu,43,14317
832,2018,9,Sant Andreu,58,Baró de Viver,7,8958
831,2018,9,Sant Andreu,58,Baró de Viver,6,9244
830,2018,9,Sant Andreu,57,la Trinitat Vella,5,12229
829,2018,9,Sant Andreu,57,la Trinitat Vella,4,9509
828,2018,9,Sant Andreu,57,la Trinitat Vella,3,8802
827,2018,9,Sant Andreu,57,la Trinitat Vella,2,8392
826,2018,9,Sant Andreu,57,la Trinitat Vella,1,7489
825,2018,8,Nou Barris,48,la Guineueta,215,14647
824,2018,8,Nou Barris,56,Vallbona,116,9236
823,2018,8,Nou Barris,55,Ciutat Meridiana,115,8511
822,2018,8,Nou Barris,55,Ciutat Meridiana,114,8831
821,2018,8,Nou Barris,55,Ciutat Meridiana,113,8103
820,2018,8,Nou Barris,55,Ciutat Meridiana,112,8018
819,2018,8,Nou Barris,55,Ciutat Meridiana,111,8087
818,2018,8,Nou Barris,55,Ciutat Meridiana,110,7211
817,2018,8,Nou Barris,54,Torre Baró,109,8530
816,2018,8,Nou Barris,54,Torre Baró,108,8608
815,2018,8,Nou Barris,53,la Trinitat Nova,107,9583
814,2018,8,Nou Barris,53,la Trinitat Nova,106,8867
813,2018,8,Nou Barris,53,la Trinitat Nova,105,9184
812,2018,8,Nou Barris,53,la Trinitat Nova,104,9450
811,2018,8,Nou Barris,53,la Trinitat Nova,103,8393
810,2018,8,Nou Barris,52,la Prosperitat,102,10393
809,2018,8,Nou Barris,52,la Prosperitat,101,12011
808,2018,8,Nou Barris,52,la Prosperitat,100,11526
807,2018,8,Nou Barris,52,la Prosperitat,99,11679
806,2018,8,Nou Barris,52,la Prosperitat,98,10695
805,2018,8,Nou Barris,52,la Prosperitat,97,11565
804,2018,8,Nou Barris,52,la Prosperitat,96,11746
833,2018,9,Sant Andreu,59,el Bon Pastor,8,17082
834,2018,9,Sant Andreu,59,el Bon Pastor,9,13011
835,2018,9,Sant Andreu,59,el Bon Pastor,10,11537
836,2018,9,Sant Andreu,59,el Bon Pastor,11,10389
866,2018,9,Sant Andreu,60,Sant Andreu,42,16701
865,2018,9,Sant Andreu,60,Sant Andreu,41,15297
864,2018,9,Sant Andreu,60,Sant Andreu,40,15787
863,2018,9,Sant Andreu,60,Sant Andreu,39,15458
862,2018,9,Sant Andreu,60,Sant Andreu,38,16086
861,2018,9,Sant Andreu,60,Sant Andreu,37,12524
860,2018,9,Sant Andreu,60,Sant Andreu,36,15689
859,2018,9,Sant Andreu,60,Sant Andreu,35,14529
858,2018,9,Sant Andreu,60,Sant Andreu,34,13287
857,2018,9,Sant Andreu,60,Sant Andreu,33,14287
856,2018,9,Sant Andreu,60,Sant Andreu,32,12358
855,2018,9,Sant Andreu,60,Sant Andreu,31,16850
854,2018,9,Sant Andreu,60,Sant Andreu,30,16091
853,2018,9,Sant Andreu,60,Sant Andreu,29,15275
933,2018,10,Sant Martí,64,Camp de l'Arpa del Clot,13,14717
852,2018,9,Sant Andreu,60,Sant Andreu,28,18064
850,2018,9,Sant Andreu,60,Sant Andreu,26,16486
849,2018,9,Sant Andreu,60,Sant Andreu,25,16160
848,2018,9,Sant Andreu,60,Sant Andreu,24,15783
847,2018,9,Sant Andreu,60,Sant Andreu,23,16278
846,2018,9,Sant Andreu,60,Sant Andreu,22,16783
845,2018,9,Sant Andreu,60,Sant Andreu,21,17449
844,2018,9,Sant Andreu,60,Sant Andreu,20,15787
843,2018,9,Sant Andreu,60,Sant Andreu,19,16689
842,2018,9,Sant Andreu,60,Sant Andreu,18,14413
841,2018,9,Sant Andreu,60,Sant Andreu,17,15102
840,2018,9,Sant Andreu,60,Sant Andreu,16,15285
839,2018,9,Sant Andreu,59,el Bon Pastor,15,10193
838,2018,9,Sant Andreu,59,el Bon Pastor,14,10039
837,2018,9,Sant Andreu,59,el Bon Pastor,13,8845
851,2018,9,Sant Andreu,60,Sant Andreu,27,17214
934,2018,10,Sant Martí,64,Camp de l'Arpa del Clot,14,15308
935,2018,10,Sant Martí,64,Camp de l'Arpa del Clot,15,16239
936,2018,10,Sant Martí,64,Camp de l'Arpa del Clot,16,16669
1032,2018,10,Sant Martí,72,Sant Martí de Provençals,112,17267
1031,2018,10,Sant Martí,72,Sant Martí de Provençals,111,13800
1030,2018,10,Sant Martí,72,Sant Martí de Provençals,110,12786
1029,2018,10,Sant Martí,72,Sant Martí de Provençals,109,13112
1028,2018,10,Sant Martí,72,Sant Martí de Provençals,108,13651
1027,2018,10,Sant Martí,72,Sant Martí de Provençals,107,17225
1026,2018,10,Sant Martí,72,Sant Martí de Provençals,106,14251
1025,2018,10,Sant Martí,72,Sant Martí de Provençals,105,14032
1024,2018,10,Sant Martí,71,Provençals del Poblenou,104,15939
1023,2018,10,Sant Martí,71,Provençals del Poblenou,103,14117
1022,2018,10,Sant Martí,71,Provençals del Poblenou,102,12353
1021,2018,10,Sant Martí,71,Provençals del Poblenou,101,13185
1020,2018,10,Sant Martí,71,Provençals del Poblenou,100,12978
1019,2018,10,Sant Martí,71,Provençals del Poblenou,99,11363
1018,2018,10,Sant Martí,71,Provençals del Poblenou,98,15181
1017,2018,10,Sant Martí,71,Provençals del Poblenou,97,16799
1016,2018,10,Sant Martí,71,Provençals del Poblenou,96,16687
1015,2018,10,Sant Martí,71,Provençals del Poblenou,95,12709
1014,2018,10,Sant Martí,71,Provençals del Poblenou,94,16578
1013,2018,10,Sant Martí,70,el Besòs i el Maresme,93,14756
1012,2018,10,Sant Martí,70,el Besòs i el Maresme,92,14490
1011,2018,10,Sant Martí,70,el Besòs i el Maresme,91,11670
1010,2018,10,Sant Martí,70,el Besòs i el Maresme,90,10435
1009,2018,10,Sant Martí,70,el Besòs i el Maresme,89,9270
1008,2018,10,Sant Martí,70,el Besòs i el Maresme,88,12543
1007,2018,10,Sant Martí,70,el Besòs i el Maresme,87,9404
1006,2018,10,Sant Martí,70,el Besòs i el Maresme,86,9101
1005,2018,10,Sant Martí,70,el Besòs i el Maresme,85,7955
1004,2018,10,Sant Martí,70,el Besòs i el Maresme,84,8632
1033,2018,10,Sant Martí,72,Sant Martí de Provençals,113,12971
1034,2018,10,Sant Martí,72,Sant Martí de Provençals,114,11679
1035,2018,10,Sant Martí,72,Sant Martí de Provençals,115,12894
1036,2018,10,Sant Martí,72,Sant Martí de Provençals,116,11833
1066,2018,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,236,13739
1065,2018,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,235,12665
1064,2018,10,Sant Martí,65,el Clot,234,14715
1063,2018,10,Sant Martí,73,la Verneda i la Pau,143,11420
1062,2018,10,Sant Martí,73,la Verneda i la Pau,142,10007
1061,2018,10,Sant Martí,73,la Verneda i la Pau,141,11662
1060,2018,10,Sant Martí,73,la Verneda i la Pau,140,10687
1059,2018,10,Sant Martí,73,la Verneda i la Pau,139,11018
1058,2018,10,Sant Martí,73,la Verneda i la Pau,138,10110
1057,2018,10,Sant Martí,73,la Verneda i la Pau,137,11035
1056,2018,10,Sant Martí,73,la Verneda i la Pau,136,12908
1055,2018,10,Sant Martí,73,la Verneda i la Pau,135,12201
1054,2018,10,Sant Martí,73,la Verneda i la Pau,134,12303
1053,2018,10,Sant Martí,73,la Verneda i la Pau,133,12269
1003,2018,10,Sant Martí,70,el Besòs i el Maresme,83,6636
1052,2018,10,Sant Martí,73,la Verneda i la Pau,132,12785
1050,2018,10,Sant Martí,73,la Verneda i la Pau,130,13715
1049,2018,10,Sant Martí,73,la Verneda i la Pau,129,14597
1048,2018,10,Sant Martí,73,la Verneda i la Pau,128,14936
1047,2018,10,Sant Martí,73,la Verneda i la Pau,127,14008
1046,2018,10,Sant Martí,73,la Verneda i la Pau,126,14004
1045,2018,10,Sant Martí,73,la Verneda i la Pau,125,12855
1044,2018,10,Sant Martí,73,la Verneda i la Pau,124,13561
1043,2018,10,Sant Martí,73,la Verneda i la Pau,123,13449
1042,2018,10,Sant Martí,72,Sant Martí de Provençals,122,15905
1041,2018,10,Sant Martí,72,Sant Martí de Provençals,121,12487
1040,2018,10,Sant Martí,72,Sant Martí de Provençals,120,12938
1039,2018,10,Sant Martí,72,Sant Martí de Provençals,119,12428
1038,2018,10,Sant Martí,72,Sant Martí de Provençals,118,16579
1037,2018,10,Sant Martí,72,Sant Martí de Provençals,117,13182
1051,2018,10,Sant Martí,73,la Verneda i la Pau,131,15815
803,2018,8,Nou Barris,52,la Prosperitat,95,14906
1002,2018,10,Sant Martí,70,el Besòs i el Maresme,82,7109
1000,2018,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,80,23785
965,2018,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,45,17744
964,2018,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,44,14907
963,2018,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,43,13709
962,2018,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,42,12924
961,2018,10,Sant Martí,65,el Clot,41,15407
960,2018,10,Sant Martí,65,el Clot,40,15126
959,2018,10,Sant Martí,65,el Clot,39,13507
958,2018,10,Sant Martí,65,el Clot,38,15013
957,2018,10,Sant Martí,65,el Clot,37,12353
956,2018,10,Sant Martí,65,el Clot,36,16592
955,2018,10,Sant Martí,65,el Clot,35,16404
954,2018,10,Sant Martí,65,el Clot,34,15050
953,2018,10,Sant Martí,65,el Clot,33,17700
952,2018,10,Sant Martí,65,el Clot,32,15626
951,2018,10,Sant Martí,65,el Clot,31,14880
950,2018,10,Sant Martí,65,el Clot,30,15191
949,2018,10,Sant Martí,65,el Clot,29,13794
948,2018,10,Sant Martí,65,el Clot,28,14860
947,2018,10,Sant Martí,65,el Clot,27,15837
946,2018,10,Sant Martí,65,el Clot,26,15853
945,2018,10,Sant Martí,64,Camp de l'Arpa del Clot,25,15318
944,2018,10,Sant Martí,64,Camp de l'Arpa del Clot,24,15542
943,2018,10,Sant Martí,64,Camp de l'Arpa del Clot,23,14342
942,2018,10,Sant Martí,64,Camp de l'Arpa del Clot,22,14930
941,2018,10,Sant Martí,64,Camp de l'Arpa del Clot,21,13737
940,2018,10,Sant Martí,64,Camp de l'Arpa del Clot,20,13748
939,2018,10,Sant Martí,64,Camp de l'Arpa del Clot,19,15206
938,2018,10,Sant Martí,64,Camp de l'Arpa del Clot,18,14158
937,2018,10,Sant Martí,64,Camp de l'Arpa del Clot,17,15176
966,2018,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,46,18128
967,2018,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,47,17794
968,2018,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,48,16922
969,2018,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,49,14840
999,2018,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,79,17166
998,2018,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,78,19751
997,2018,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,77,19224
996,2018,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,76,17332
995,2018,10,Sant Martí,68,el Poblenou,75,13994
994,2018,10,Sant Martí,68,el Poblenou,74,14445
993,2018,10,Sant Martí,68,el Poblenou,73,13900
992,2018,10,Sant Martí,68,el Poblenou,72,14983
991,2018,10,Sant Martí,68,el Poblenou,71,17479
990,2018,10,Sant Martí,68,el Poblenou,70,14533
989,2018,10,Sant Martí,68,el Poblenou,69,17641
988,2018,10,Sant Martí,68,el Poblenou,68,17508
987,2018,10,Sant Martí,68,el Poblenou,67,20632
986,2018,10,Sant Martí,68,el Poblenou,66,16259
1001,2018,10,Sant Martí,70,el Besòs i el Maresme,81,10788
985,2018,10,Sant Martí,68,el Poblenou,65,16557
983,2018,10,Sant Martí,68,el Poblenou,63,16192
982,2018,10,Sant Martí,68,el Poblenou,62,16891
981,2018,10,Sant Martí,68,el Poblenou,61,17455
980,2018,10,Sant Martí,68,el Poblenou,60,13905
979,2018,10,Sant Martí,68,el Poblenou,59,16781
978,2018,10,Sant Martí,68,el Poblenou,58,14059
977,2018,10,Sant Martí,68,el Poblenou,57,14134
976,2018,10,Sant Martí,68,el Poblenou,56,12962
975,2018,10,Sant Martí,67,la Vila Olímpica del Poblenou,55,25162
974,2018,10,Sant Martí,67,la Vila Olímpica del Poblenou,54,22052
973,2018,10,Sant Martí,67,la Vila Olímpica del Poblenou,53,25848
972,2018,10,Sant Martí,67,la Vila Olímpica del Poblenou,52,22314
